city,TimeIndex,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
0,1231,2013,13,2013-03-26,-0.0874,-0.016183,0.156343,0.105186,30.34,298.67,298.885714,294.675714,301.3,296.4,2.55,78.78,30.34,15.985714,3.314286,27.542857,7.942857,33.9,22.8,3.5
0,1232,2013,14,2013-04-02,-0.20325,-0.077833,0.204171,0.178914,6.55,298.035714,298.157143,294.628571,301.5,295.9,64.3,81.65,6.55,15.881429,2.828571,26.642857,6.642857,33.3,22.8,17.6
0,1233,2013,15,2013-04-09,-0.1176,-0.0082,0.1927,0.170429,0,299.057143,299.328571,294.948571,301.5,297.5,0.7,78.285714,0,16.212857,3.171429,27.914286,8.114286,32.8,23.3,9.4
0,1234,2013,16,2013-04-16,0.08275,0.0312,0.135014,0.074857,0,298.912857,299.064286,294.678571,300.9,297.3,1.4,77.674286,0,15.965714,3.042857,27.728571,6.942857,31.7,23.9,22.9
0,1235,2013,17,2013-04-23,-0.0873,-0.048667,0.129814,0.117671,45.47,298.067143,298.042857,294.132857,300.2,296.6,19.9,79.045714,45.47,15.451429,2.342857,26.442857,6.742857,31.1,21.7,47.5
1,1085,2010,26,2010-07-02,0.183783,0.1425,0.225129,0.150214,82.29,297.648571,299.214286,296.118571,307.9,293.7,34.11,92.581429,82.29,17.654286,9.428571,27.44,10.76,33.8,21.5,11.2
1,1086,2010,27,2010-07-09,0.291657,0.272267,0.3307,0.320914,25.3,298.224286,299.464286,294.831429,307.7,292.2,9.1,83.885714,25.3,16.32,10.157143,27.025,9.625,33,21.2,8.9
1,1087,2010,28,2010-07-16,0.208543,0.366457,0.212629,0.255514,62.14,297.955714,298.964286,296.417143,306.4,292.5,61.09,92.057143,62.14,18.03,9.557143,26.95,10.35,33.4,21.6,22.6
1,1088,2010,29,2010-07-23,0.089286,0.063214,0.122057,0.081957,47.8,295.715714,296.642857,293.638571,306.4,289.3,19.6,88.97,47.8,15.394286,7.828571,26.9,9.7,33.3,14.2,4.8
1,1089,2010,30,2010-07-30,0.3061,0.327683,0.250086,0.267914,56.3,298.502857,300,293.892857,308.1,290.5,18.93,78.61,56.3,15.468571,11.771429,27.05,11.85,33.5,16.9,3
1,1090,2010,31,2010-08-06,0.34202,0.304857,0.332357,0.345729,16.95,298.611429,300.464286,295.065714,309.7,293.4,32.92,83.274286,16.95,16.624286,11.157143,27.7,12.6,34,20,92.2
1,1091,2010,32,2010-08-13,0.332217,0.384817,0.3566,0.353917,9.88,298.305714,299.7,292.085714,309.3,292.2,10.5,72.471429,9.88,13.99,11.828571,26.433333,12.033333,34.2,18.5,0
1,1092,2010,33,2010-08-20,0.221814,0.2241,0.273086,0.231243,15.76,298.724286,300.892857,294.812857,309.2,293.2,20.3,81.557143,15.76,16.375714,12.642857,27.275,11.375,34,21,20.3
1,1093,2010,34,2010-08-27,0.319043,0.315871,0.3267,0.344057,7.82,299.914286,301.785714,292.691429,311.1,292.3,14.21,68.615714,7.82,14.484286,14.485714,27.4,13.1,34.7,20,34.278589
1,1094,2010,35,2010-09-03,0.342014,0.301929,0.3147,0.381,59.06,300.224286,301.535714,295.2,310.6,294.1,41.1,77.202857,59.06,16.801429,12.671429,28.175,13.2,36.2,21,8.5
1,1095,2010,36,2010-09-10,0.116583,0.100283,0.140683,0.113817,37.9,298.501429,299.521429,295.641429,309,292.8,50,85.691429,37.9,17.17,10.1,27.1,11.166667,35.4,21,15
1,1096,2010,37,2010-09-17,0.259167,0.26732,0.212329,0.326543,16.86,299.948571,301.35,294.56,311.8,293.7,17.7,75.27,16.86,16.134286,12.614286,28.225,13.175,35.2,21,4.1
1,1097,2010,38,2010-09-24,0.306214,0.263586,0.321543,0.379171,46.96,298.704286,300.414286,295.687143,309.2,293.7,156,85.72,46.96,17.294286,10.628571,28.866667,13.066667,36.2,19.1,26.9
1,1098,2010,39,2010-10-01,0.386786,0.372629,0.379614,0.397357,28.63,300.064286,301.678571,294.244286,311.5,293.3,13.16,73.512857,28.63,15.804286,13.242857,28.4,12.666667,35.8,21.2,1.5
1,1099,2010,40,2010-10-08,0.30415,0.336867,0.253883,0.327533,26.29,301.935714,303.328571,294.082857,314.1,294.8,249.4,66.31,26.29,15.707143,13.628571,29.08,14.38,38.4,20.5,14.1
1,1100,2010,41,2010-10-15,0.329043,0.294271,0.307029,0.393814,33.49,299.8,301.714286,295.312857,310.7,293.5,28.5,79.762857,33.49,16.895714,12.314286,28.65,12.5,35.7,19.8,25.9
1,1101,2010,42,2010-10-22,0.244129,0.192883,0.232229,0.281929,34.93,298.857143,301.407143,296.178571,311.4,293.8,141.6,87.752857,34.93,17.802857,12.614286,27.8,13.5,35,19.8,8.1
1,1102,2010,43,2010-10-29,0.2396,0.237529,0.194071,0.2292,47.9,299.341429,300.692857,296.84,309.6,294.5,75.1,87.802857,47.9,18.541429,9.785714,29.133333,11.866667,36,21.2,4
1,1103,2010,44,2010-11-05,0.284029,0.321843,0.268243,0.198429,47.11,299.597143,301.492857,297.718571,310.4,296,85.3,90.64,47.11,19.577143,9.814286,28.48,13.3,36,21.2,46
1,1104,2010,45,2010-11-12,0.356186,0.393329,0.2812,0.390929,65.8,299.572857,301.007143,296.244286,311.7,291.9,229.6,84.385714,65.8,17.96,10.842857,28.8,14.725,37.4,20,35.8
1,1105,2010,46,2010-11-19,0.191871,0.232657,0.256186,0.183871,62.56,298.307143,300.35,296.478571,309.8,293.5,143.1,91.342857,62.56,18.171429,9.642857,27.35,11.825,35.1,20.5,41.1
1,1106,2010,47,2010-11-26,0.329471,0.387529,0.3104,0.288486,43.51,298.212857,299.435714,297.012857,305.8,294.6,69.53,93.407143,43.51,18.754286,7.328571,27.35,12.35,34.4,20.5,40.2
1,1107,2010,48,2010-12-03,0.1851,0.184071,0.098257,0.252657,42.7,299.878571,301.985714,296.624286,309.7,295.4,58.43,85.288571,42.7,18.412857,11.057143,28.65,12.55,36.2,20.9,17
1,1108,2010,49,2010-12-10,0.206486,0.243629,0.229629,0.230557,102.94,298.508571,300.271429,297.198571,308.3,295.3,116.57,93.841429,102.94,18.962857,8.171429,27.08,10.32,34.6,21.4,29.2
1,1109,2010,50,2010-12-17,0.306357,0.290671,0.337871,0.311814,26.86,298.977143,300.557143,296.377143,307.1,295.1,34.23,86.905714,26.86,18.042857,8.942857,28.766667,13.533333,36.2,21.8,9.2
1,1110,2010,51,2010-12-24,0.247814,0.1746,0.219657,0.241829,39.13,299.08,300.321429,294.8,308.6,294.4,19.83,79.948571,39.13,16.404286,9.757143,28.066667,13.966667,36.2,20.5,7.1
1,1164,2011,52,2011-01-01,0.2775,0.304367,0.235656,0.289433,43.67,296.571429,297.428571,295.94,303.8,294.2,222,96.627143,43.67,17.517143,4.8,26.9,8.6,33.2,22,54.7
1,1113,2011,1,2011-01-08,0.367743,0.320143,0.312771,0.388257,10.08,298.875714,300.242857,294.698571,306.9,293.2,44.87,80.452857,10.08,16.402857,10.514286,27.85,12.35,36,21.2,0
1,1114,2011,2,2011-01-15,0.219443,0.235283,0.200029,0.277986,48.87,298.168571,299.464286,296.037143,306.6,295,134.5,89.675714,48.87,17.68,8.1,27.833333,10.8,34.4,21.5,33
1,1115,2011,3,2011-01-22,0.261129,0.294029,0.239329,0.321057,51.12,298.012857,299.45,295.991429,308.8,292.4,28.9,90.454286,51.12,17.648571,9.385714,27.633333,10.466667,34.1,21,40.9
1,1116,2011,4,2011-01-29,0.2402,0.253829,0.209229,0.229843,53.22,298.424286,299.571429,294.29,306.8,293.1,9.4,80.128571,53.22,15.928571,10.257143,27.45,11.4,35,21.2,9.9
1,1117,2011,5,2011-02-05,0.172429,0.165786,0.192829,0.1904,50.2,297.481429,298.442857,295.764286,306.3,291.9,98.7,91.44,50.2,17.384286,8.314286,28,11.4,34,20.5,34.3
1,1118,2011,6,2011-02-12,0.310143,0.219329,0.178957,0.301343,43.54,298.025714,299.321429,296.27,306.1,292.3,62.8,91.338571,43.54,17.93,9.585714,27,11.05,33,21,0.5
1,1119,2011,7,2011-02-19,0.287643,0.282614,0.264457,0.345971,60.97,297.587143,299.071429,296.56,306.4,294.3,280.42,94.578571,60.97,18.227143,8,27.433333,11.533333,33.6,21,41.2
1,1120,2011,8,2011-02-26,0.166571,0.174271,0.1805,0.153643,76.73,297.751429,299.007143,296.784286,305.5,292.6,45.9,94.854286,76.73,18.478571,8.671429,27.95,10.8,34.2,21,9
1,1121,2011,9,2011-03-05,0.216017,0.252033,0.210917,0.302017,42.18,297.561429,298.592857,296.878571,304.4,294.6,126.8,96.382857,42.18,18.581429,6.357143,27.466667,11.566667,34.2,20.5,13.3
1,1122,2011,10,2011-03-12,0.2821,0.239914,0.2339,0.3507,101.98,297.341429,298.45,296.247143,304.4,293.4,87.4,94.448571,101.98,17.9,7.785714,26.7,9.166667,33.4,21.4,22
1,1123,2011,11,2011-03-19,0.351243,0.338329,0.357786,0.382643,49.58,297.991429,299.007143,296.22,305.5,293.2,54.1,91.185714,49.58,17.875714,8.928571,27,10.75,35,21.2,1.8
1,1124,2011,12,2011-03-26,0.138257,0.154714,0.142829,0.193086,71.69,297.602857,298.85,296.712857,305.8,294.2,73.7,95.425714,71.69,18.385714,7.614286,27.757143,10.857143,35.2,21,44.9
1,1125,2011,13,2011-04-02,0.2292,0.2304,0.185129,0.208286,54.37,297.55,298.5,296.714286,305.5,293.5,67.28,95.56,54.37,18.44,6.542857,26.9,10.566667,33,21.4,5.4
1,1126,2011,14,2011-04-09,0.312814,0.319171,0.377457,0.384786,72.16,298.044286,299.228571,296.971429,305.5,293.5,82.1,94.565714,72.16,18.667143,8.657143,27.9,9.7,34.2,20.6,47
1,1127,2011,15,2011-04-16,0.273183,0.3287,0.224357,0.350171,64.17,296.652857,297.735714,296.205714,303.9,293.4,81.2,97.598571,64.17,17.815714,5.328571,26.1,9.2,33.4,21.2,48.8
1,1128,2011,16,2011-04-23,0.221557,0.231371,0.146257,0.166043,112.69,296.714286,297.385714,296.192857,303.5,293.5,101,97.3,112.69,17.81,5.514286,27.15,9.25,34.4,21.8,8.1
1,1129,2011,17,2011-04-30,0.2891,0.35406,0.196557,0.265686,89.33,297.277143,298.614286,296.77,305.2,292.8,97.2,97.301429,89.33,18.447143,7.657143,28.1,10.2,33.2,22.3,24
1,1130,2011,18,2011-05-07,0.247014,0.277371,0.276757,0.225286,111.09,297.55,298.192857,297.084286,303.7,293.9,101.6,97.481429,111.09,18.804286,6.185714,27.425,10.1,33.2,21.2,17.5
1,1131,2011,19,2011-05-14,0.235614,0.36116,0.258629,0.3281,53.29,295.502857,296.478571,294.28,304.7,291.9,42.6,93.852857,53.29,15.782857,5.7,26.3,8.55,30.8,21.5,39.3
1,1132,2011,20,2011-05-21,0.106886,0.108657,0.127643,0.107286,135.1,296.158571,297.114286,295.59,304.5,291.6,69.5,96.911429,135.1,17.184286,5.771429,27,8.266667,32.6,22.5,18
1,1133,2011,21,2011-05-28,0.282757,0.212171,0.272643,0.3207,105.13,297.54,298.942857,295.931429,307.6,292.2,35.9,92.128571,105.13,17.545714,9.542857,27.369587,7.810991,33.2,22.36855,38.1
1,1134,2011,22,2011-06-04,0.114586,0.130271,0.142486,0.209486,28.1,296.657143,297.892857,295.432857,304.7,292.9,36.5,93.81,28.1,16.958571,8.071429,27.369587,7.810991,33.4,22.36855,23.4
1,1135,2011,23,2011-06-11,0.276757,0.257586,0.182657,0.315857,152.32,295.778571,296.464286,294.741429,306.6,291.7,36.7,94.948571,152.32,16.217143,6.157143,27.369587,7.810991,31.4,22.36855,27.2
1,1136,2011,24,2011-06-18,0.33932,0.26412,0.3501,0.3288,54.27,297.388571,298.392857,295.304286,308.3,291.6,178.1,90.09,54.27,16.87,9.328571,27.369587,7.810991,33.6,22.36855,4.1
1,1137,2011,25,2011-06-25,0.163543,0.213314,0.199957,0.214329,59.54,294.554286,295.235714,293.484286,304.2,290.5,44.7,94.75,59.54,14.982857,5.728571,27.369587,7.810991,32.2,22.36855,35.8
1,1138,2011,26,2011-07-02,0.178243,0.193871,0.206471,0.176814,42.4,296.185714,296.885714,294.762857,304.9,290.4,64.2,92.501429,42.4,16.335714,8.142857,27.369587,7.810991,33.2,22.36855,9.6
1,1139,2011,27,2011-07-09,0.139757,0.13925,0.116,0.184857,31.44,295.551429,296.657143,294.848571,304.7,291.3,54,96.494286,31.44,16.395714,7.342857,27.369587,7.810991,29.6,22.36855,17.2
1,1140,2011,28,2011-07-16,0.3302,0.334843,0.324957,0.319843,19.52,295.554286,296.464286,293.251429,305.5,290.6,25.7,88.778571,19.52,14.787143,9.271429,27.369587,7.810991,31.8,19.5,21.1
1,1141,2011,29,2011-07-23,0.277871,0.291514,0.299114,0.390471,70.29,297.205714,298.721429,294.161429,306.6,290.9,24.8,85.565714,70.29,15.688571,10.557143,26.85,11.7,34,20.6,16.3
1,1142,2011,30,2011-07-30,0.203157,0.192271,0.2074,0.248883,105.88,296.485714,298.071429,294.448571,304.5,291.3,19.6,90.071429,105.88,15.944286,10.514286,26.733333,10.633333,33,21,38.8
1,1143,2011,31,2011-08-06,0.381271,0.372683,0.374243,0.464357,14.96,296.798571,298.192857,293.864286,306.6,291.1,27.3,86.082857,14.96,15.418571,10.757143,27.433333,11.6,33.4,20.8,5.1
1,1144,2011,32,2011-08-13,0.322914,0.334943,0.293471,0.3355,7.3,297.454286,299.05,294.522857,307.9,290.9,79.9,86.355714,7.3,16.032857,11.642857,27.02,11.56,34.2,20.4,34.278589
1,1145,2011,33,2011-08-20,0.286643,0.267967,0.294557,0.346543,24.95,297.928571,298.992857,292.11,308.3,291.6,10.4,73.675714,24.95,13.842857,11.671429,27.85,11.95,34.8,21.2,11.2
1,1146,2011,34,2011-08-27,0.312086,0.2748,0.2536,0.294457,24.3,297.938571,299.328571,293.695714,308.4,291.8,24.3,80.485714,24.3,15.301429,11.8,28.75,12.15,35.2,17.4,23.9
1,1147,2011,35,2011-09-03,0.322729,0.329543,0.285757,0.343286,30.18,298.15,299.8,293.241429,309,290.9,14.4,77.537143,30.18,14.872857,13.2,28.1,12.2,34.2,17.8,25.1
1,1148,2011,36,2011-09-10,0.272,0.2638,0.269614,0.235614,23.04,297.72,299.328571,293.715714,309.8,291.8,11.4,80.79,23.04,15.271429,12.657143,27.8,12.233333,34.8,21.6,12.9
1,1149,2011,37,2011-09-17,0.169629,0.1409,0.1158,0.123786,60.78,298.628571,300.221429,294.987143,309.7,292.4,64.5,82.584286,60.78,16.558571,11.042857,27.533333,11.366667,34.4,21.5,66
1,1150,2011,38,2011-09-24,0.429986,0.412157,0.278129,0.401943,56.19,297.778571,299.007143,295.05,308.9,291.7,107.8,87.59,56.19,16.615714,12.014286,27.65,10.65,33.8,21.4,29
1,1151,2011,39,2011-10-01,0.346014,0.284271,0.345814,0.3687,55.53,298.015714,299.235714,295.832857,307.3,292,90.9,89.442857,55.53,17.477143,10.271429,26.8,7.3,33.3,22.2,29
1,1152,2011,40,2011-10-08,0.3865,0.308271,0.406614,0.386743,62.22,297.098571,298.135714,295.755714,306.7,291.9,47.5,93.28,62.22,17.337143,8.271429,27.525,11,34.2,21.1,38.8
1,1153,2011,41,2011-10-15,0.2673,0.252814,0.218143,0.2967,43.29,298.13,299.957143,296.34,308.8,293,52.3,91.265714,43.29,18.012857,9.8,27.75,10.6,33.7,21.4,36.8
1,1154,2011,42,2011-10-22,0.2488,0.285286,0.244257,0.289214,51.74,299.761429,301.078571,296.897143,308.8,295.5,35.7,86.198571,51.74,18.698571,9.985714,28.975,10.9,34.7,22.8,10.2
1,1155,2011,43,2011-10-29,0.423171,0.419843,0.441914,0.439757,36.09,298.027143,299.471429,296.235714,307.3,292.2,130,90.998571,36.09,17.902857,11.114286,27.233333,11.5,34.2,21.2,61.7
1,1156,2011,44,2011-11-05,0.4194,0.370157,0.390814,0.368757,25.73,298.482857,299.835714,296.044286,308.4,291.3,51.2,88.504286,25.73,17.685714,11.728571,28.75,12.45,35.5,21.4,43.2
1,1157,2011,45,2011-11-12,0.275271,0.272657,0.276843,0.220843,61.75,298.584286,299.885714,296.392857,309.5,292.7,69,89.721429,61.75,18.11,11.742857,28.8,12,35.2,21.2,9.1
1,1158,2011,46,2011-11-19,0.172929,0.287117,0.190086,0.206843,64.85,297.925714,298.871429,296.644286,305.2,294,243.6,93.311429,64.85,18.361429,7.4,27.6,10.866667,33.8,21.1,27.5
1,1159,2011,47,2011-11-26,0.311117,0.346,0.328043,0.276514,75.37,298.181429,299.778571,296.66,308.2,294.5,59.9,92.7,75.37,18.368571,8.5,27.375,11.175,34.2,20.7,92
1,1160,2011,48,2011-12-03,0.352886,0.337533,0.318514,0.3172,61.58,298.792857,300.064286,296.471429,307.6,294.2,40,88.882857,61.58,18.168571,9.357143,28.45,11.675,35.1,22,11.9
1,1161,2011,49,2011-12-10,0.227714,0.226171,0.273186,0.236429,72.47,298.235714,299.642857,296.592857,306,294.3,50.2,91.952857,72.47,18.338571,9.142857,28.3,9.7,34.2,21.8,6.4
1,1162,2011,50,2011-12-17,0.281486,0.2953,0.215,0.374686,50.22,297.561429,298.407143,296.428571,303.6,292.7,89.5,94.255714,50.22,18.114286,7.414286,27.2,11.1,33.3,21.7,23.1
1,1163,2011,51,2011-12-24,0.3317,0.3049,0.28745,0.290014,104.91,297.221429,298.042857,296.375714,304.9,293,172,95.78,104.91,18.067143,7.314286,27.7,9.966667,33.8,22.5,47.2
1,1217,2012,52,2012-01-01,0.1926,0.2411,0.224662,0.18485,83.53,298.224286,299.771429,296.87,305.5,294,120.4,93.264286,83.53,18.581429,8.171429,28.5,11,34,22.2,57.2
1,1166,2012,1,2012-01-08,0.220886,0.235729,0.260271,0.321814,55.26,296.638571,297.2,296.134286,303.1,293.8,140.8,97.435714,55.26,17.765714,5.8,27.369587,7.810991,32.8,22.6,35.3
1,1167,2012,2,2012-01-15,0.232157,0.217614,0.222414,0.243386,73.85,296.97,298.178571,296.295714,304.6,292.7,116.8,96.442857,73.85,17.912857,7.442857,27.45,9.25,33.1,22.2,14.7
1,1168,2012,3,2012-01-22,0.199257,0.264957,0.2363,0.209757,139.06,296.912857,297.757143,295.951429,306.3,293.2,99.8,95.258571,139.06,17.57,6.571429,27.533333,10,33,20.8,132.3
1,1169,2012,4,2012-01-29,0.307986,0.253029,0.34325,0.317886,69.24,297.39,298.471429,295.485714,306.3,292.1,46,90.562857,69.24,17.097143,9.428571,27.033333,10.033333,32.8,21.4,51.1
1,1170,2012,5,2012-02-05,0.10995,0.166271,0.224643,0.221886,56.99,297.435714,298.657143,296.438571,305.3,292.3,65.7,95.012857,56.99,18.105714,7.828571,27.15,9.55,32.6,22,23
1,1171,2012,6,2012-02-12,0.166671,0.225743,0.2215,0.220271,25.76,297.17,298.228571,296.624286,306,294.9,245.1,97.168571,25.76,18.3,5.371429,26.85,8.975,32.4,22,39
1,1172,2012,7,2012-02-19,0.218786,0.250514,0.270214,0.3822,135.04,296.898571,298.342857,295.927143,307.1,293.1,75.9,94.951429,135.04,17.558571,8.314286,27,8.7,33.4,21.7,94.5
1,1173,2012,8,2012-02-26,0.1739,0.150343,0.165943,0.1458,96.59,298.098571,299.45,295.177143,306.9,293.1,62.8,86.165714,96.59,16.837143,10.042857,28.066667,11.2,34.9,21.7,43.2
1,1174,2012,9,2012-03-04,0.289857,0.298157,0.244143,0.273414,121.79,296.514286,297.614286,295.367143,303.5,291.9,50.3,94.08,121.79,16.965714,7.6,26.6,9.3,32.2,20.4,138.1
1,1175,2012,10,2012-03-11,0.203929,0.226129,0.299843,0.177986,144.65,297.038571,298.007143,296.195714,305.1,293.7,118.2,95.768571,144.65,17.805714,6.785714,26.75,9.75,32.6,21.7,87.9
1,1176,2012,11,2012-03-18,0.1607,0.2274,0.221057,0.200157,79.25,296.352857,297.55,295.534286,306,292.1,79.2,95.784286,79.25,17.108571,7.014286,26.975,9.5,32.2,21.8,65
1,1177,2012,12,2012-03-25,0.296929,0.263171,0.2453,0.268014,68.24,297.078571,297.935714,295.317143,306.7,291.5,124.1,91.338571,68.24,16.884286,9.5,27.2,10.675,34,20.8,49.2
1,1178,2012,13,2012-04-01,0.256714,0.206483,0.247243,0.2021,149.88,298.25,299.2,296.47,305.4,293.5,59.9,91.542857,149.88,18.145714,8.685714,27.8,9.85,33.8,20.8,39.9
1,1179,2012,14,2012-04-08,0.230571,0.21118,0.190414,0.207829,102.08,296.242857,297.15,295.847143,304.5,291.9,139.1,97.892857,102.08,17.425714,5.785714,27.85,9.75,33.4,21.7,68.1
1,1180,2012,15,2012-04-15,0.141757,0.170886,0.145157,0.203643,84.86,297.63,299.3,296.705714,306.6,293.3,109.5,95.365714,84.86,18.42,8.942857,28.6,10.3,34,23.1,34.6
1,1181,2012,16,2012-04-22,0.278029,0.323514,0.293757,0.379129,85.81,297.7,298.728571,296.855714,304.9,293.7,125.8,95.76,85.81,18.525714,7.228571,27.55,9.75,33.1,22.7,212
1,1182,2012,17,2012-04-29,0.371657,0.378886,0.453043,0.412614,49.66,297.605714,298.592857,296.268571,307.1,292.2,92.2,93.595714,49.66,17.877143,8.042857,27.82,9.1,32.8,22.2,7.9
1,1183,2012,18,2012-05-06,0.211786,0.186329,0.193957,0.2609,61.7,297.028571,298.65,296.241429,307.5,293.4,56.6,95.93,61.7,17.882857,8.871429,27.566667,10.766667,33.4,21.8,67.9
1,1184,2012,19,2012-05-13,0.3063,0.280557,0.283286,0.303986,50.85,296.074286,297.064286,294.828571,304,289.8,39.92,93.517143,50.85,16.391429,8.157143,26.85,9.75,33.2,19.4,9.1
1,1185,2012,20,2012-05-20,0.381333,0.376783,0.329233,0.471467,80.29,297.374286,298.1,296.215714,304.3,291.2,57.8,94.174286,80.29,17.814286,8.428571,27.1,9.1,32.2,22.2,48
1,1186,2012,21,2012-05-27,0.198286,0.205257,0.201429,0.170214,39.78,296.19,297.6,294.81,305.3,291.5,42.7,93.198571,39.78,16.295714,8.942857,27.4,9.85,33,21.8,21.1
1,1187,2012,22,2012-06-03,0.248214,0.214871,0.255586,0.207786,26.31,297.257143,298.578571,294.668571,308.1,291.3,16.5,87.76,26.31,16.22,11.157143,27.18,9.06,33.1,22.2,68.2
1,1188,2012,23,2012-06-10,0.195971,0.241429,0.182286,0.142771,14.46,297.525714,298.992857,295.205714,306,291.4,35.4,88.538571,14.46,16.717143,9.928571,27.15,10.075,32.4,21.3,12.8
1,1189,2012,24,2012-06-17,0.16515,0.163867,0.227133,0.194867,55.98,296.212857,297.1,294.328571,304.9,288.3,39,90.628571,55.98,15.877143,10.057143,24.84,9.18,34.2,17.8,66.6
1,1190,2012,25,2012-06-24,0.313557,0.315286,0.324971,0.350886,33.63,297.05,298.742857,295.172857,306.8,291,25.5,90.75,33.63,16.694286,12.342857,27.25,11.6,34.4,20.3,3.8
1,1191,2012,26,2012-07-01,0.221886,0.169886,0.218129,0.1972,89.4,297.447143,298.65,294.972857,308,291.9,181,88.551429,89.4,16.464286,11.271429,26.983333,11.616667,33.8,19.8,37
1,1192,2012,27,2012-07-08,0.2701,0.265571,0.286829,0.165957,19.02,295.748571,297.485714,294.511429,303.8,290.8,36.2,93.668571,19.02,16.02,9.714286,25.85,10.525,31.8,20,17
1,1193,2012,28,2012-07-15,0.193043,0.2625,0.143057,0.202686,87.2,296.934286,297.6,294.104286,306.1,290.6,64.1,86.657143,87.2,15.642857,9.457143,26,11.142857,32,19.8,13.9
1,1194,2012,29,2012-07-22,0.230314,0.333357,0.194314,0.2443,51.46,297.5,299.385714,294.89,306.7,292,147.8,87.732857,51.46,16.488571,10.057143,26,9.425,31.4,19.5,22.1
1,1195,2012,30,2012-07-29,0.398057,0.404486,0.3445,0.4733,35.72,295.854286,296.314286,291.954286,304.1,286.2,15.5,81.102857,35.72,13.737143,10.371429,25.1,11.766667,31.5,17.3,9.1
1,1196,2012,31,2012-08-05,0.261686,0.279729,0.177714,0.292086,37.23,296.332857,297.757143,293.75,306.9,291.1,16.3,87.39,37.23,15.278571,10.085714,26.5,12.2,33.8,20.3,1
1,1197,2012,32,2012-08-12,0.2895,0.300171,0.239743,0.308771,16.38,297.657143,298.828571,292.92,307.9,289.3,8.9,77.642857,16.38,14.56,13.114286,27,13.4,34.2,18.3,34.278589
1,1198,2012,33,2012-08-19,0.187567,0.155671,0.1806,0.2584,12.93,297.988571,299.464286,292.655714,308.3,288.4,29.5,76.564286,12.93,14.45,13.014286,27.5,13.2,34.6,18.4,0
1,1199,2012,34,2012-08-26,0.384467,0.462371,0.407414,0.529043,37.47,297.218571,298.5,295.03,309.2,290.9,102.9,89.847143,37.47,16.562857,10.285714,26.275,11.4,34.2,19.4,41.9
1,1200,2012,35,2012-09-02,0.1917,0.131629,0.159571,0.1665,34.14,298.911429,299.564286,293.958571,310,292.1,39.7,76.951429,34.14,15.578571,13.042857,27.64,11.62,35.3,20.5,17
1,1201,2012,36,2012-09-09,0.4114,0.328529,0.267329,0.366114,6.4,297.892857,298.95,293.768571,308.5,291.9,12.9,80.228571,6.4,15.292857,11.014286,27.369587,7.810991,32.534625,20.1,6.1
1,1202,2012,37,2012-09-16,0.389,0.412567,0.265257,0.384929,50,298.175714,299.978571,294.324286,310,292.2,25.8,82.662857,50,15.838571,12.9,28.65,12.95,35.2,21,15
1,1203,2012,38,2012-09-23,0.379043,0.4648,0.426,0.430414,12.4,299.425714,301.092857,293.414286,310.5,293.2,8.5,72.535714,12.4,14.994286,14.014286,28.05,11.925,35.4,20.5,21.3
1,1204,2012,39,2012-09-30,0.343057,0.40106,0.284271,0.315971,48.42,299.097143,300.814286,294.75,309.8,293.5,58.7,79.912857,48.42,16.308571,12.542857,28,12.5,35.6,20.6,28.9
1,1205,2012,40,2012-10-07,0.224714,0.291867,0.141429,0.209457,55.11,298.047143,299.121429,294.288571,309.7,289.7,27.7,82.615714,55.11,15.832857,11.7,27.15,11.15,36.2,19.8,35.3
1,1206,2012,41,2012-10-14,0.207543,0.242129,0.206943,0.181086,59.72,298.994286,300.528571,296.072857,309.3,294.6,73.8,86.617143,59.72,17.781429,10.628571,28.55,11.9,35.2,22.5,51.5
1,1207,2012,42,2012-10-21,0.182157,0.249333,0.239886,0.229329,51.03,298.435714,299.921429,295.825714,308.3,293.5,35.3,87.468571,51.03,17.415714,10.785714,28,11.066667,36,20.6,14
1,1208,2012,43,2012-10-28,0.263371,0.279714,0.213843,0.318243,65.1,298.312857,299.757143,296.812857,310.1,293.6,58.5,93.035714,65.1,18.574286,9.342857,27.3,9.8,35.2,22,37.6
1,1209,2012,44,2012-11-04,0.3497,0.360357,0.314571,0.296671,44.15,299.425714,301.064286,296.327143,309.4,293.6,51,85.731429,44.15,18.032857,11.757143,28.8,13.3,35.4,21.7,34.1
1,1210,2012,45,2012-11-11,0.239543,0.459867,0.284229,0.295814,44.25,299.188571,300.607143,296.151429,308.7,293.7,32.9,85.138571,44.25,17.811429,11.042857,28.833333,11.9,35.2,22,10.9
1,1211,2012,46,2012-11-18,0.263329,0.333117,0.209029,0.253386,44.21,298.954286,300.557143,297.048571,309.2,294.5,52.31,91.382857,44.21,18.842857,10.714286,27.5,9.55,36.1,22.5,7.1
1,1212,2012,47,2012-11-25,0.319814,0.296857,0.272471,0.349329,47.31,297.89,298.75,297.517143,302.8,294.3,107.7,97.982857,47.31,19.342857,6.128571,26.65,7.65,32.2,22.1,64
